id,code,llsoa,mlsoa,reference_area,owned_hh,male,christian,density,gt_3bedrooms,mainlanguage_english,lone_parent,gt_2people_per_hh,full_time_worker,gte_lvl4_education,verygood_health,good_health,white,uk_citizen,avg_age,avg_hh_income,satisfaction,worthwhile,happy_yesterday
1912,CM12 0UL,6303226,6279673,Basildon_002C,0.8274193548387097,0.4975575715282624,0.6245638520586183,69.6,0.2645161290322581,0.9761215629522432,0.39183318853171156,0.1693548387096774,0.7241830065359477,0.315377932232841,0.5394277739009072,0.35659455687369157,0.9211444521981856,0.9288206559665039,38.426378227494766,830,,7.79,7.38
1913,CM12 0TQ,6303223,6279673,Basildon_002A,0.48119122257053293,0.4720496894409938,0.6038647342995169,8.2,0.14106583072100312,0.9791816223977028,0.4594112399643176,0.13322884012539185,0.7116279069767442,0.20362381363244175,0.4313319530710835,0.3202208419599724,0.9185645272601795,0.9371980676328503,40.13733609385783,830,,7.57,7.16
1914,CM12 0YW,6303230,6279673,Basildon_002E,0.8414442700156985,0.4810924369747899,0.6589635854341737,29.9,0.40816326530612246,0.978909090909091,0.363013698630137,0.13500784929356358,0.7567221510883483,0.3407534246575342,0.5595238095238095,0.31512605042016806,0.930672268907563,0.9348739495798319,39.911064425770306,830,,7.8,7.39
1915,CM11 2LP,6303219,6279674,Basildon_003C,0.68,0.46408137317228226,0.5734265734265734,13.7,0.15076923076923077,0.9577278731836195,0.42186234817813767,0.16307692307692306,0.7193211488250653,0.23076923076923078,0.47870311506675145,0.3521932612841704,0.8995549904640814,0.9167196439923713,38.58423394787031,800,,7.65,7.23
1916,CM12 9JB,6303222,6279675,Basildon_004A,0.8672985781990521,0.4854771784232365,0.6977869986168741,29.1,0.30173775671406006,0.9813753581661891,0.2961082910321489,0.1358609794628752,0.7165605095541401,0.34654300168634067,0.4972337482710927,0.3354080221300138,0.9280774550484094,0.9287690179806363,44.87275242047026,780,,7.87,7.49
1917,CM11 1SJ,6303215,6279672,Basildon_001A,0.9536679536679536,0.4920520231213873,0.6820809248554913,14.9,0.5135135135135135,0.9783096484667165,0.2755474452554745,0.17374517374517376,0.6800618238021638,0.36405109489051096,0.5917630057803468,0.31358381502890176,0.9277456647398844,0.9378612716763006,41.00433526011561,1150,,7.99,7.67
1918,CM12 0UR,6303230,6279673,Basildon_002E,0.8414442700156985,0.4810924369747899,0.6589635854341737,29.9,0.40816326530612246,0.978909090909091,0.363013698630137,0.13500784929356358,0.7567221510883483,0.3407534246575342,0.5595238095238095,0.31512605042016806,0.930672268907563,0.9348739495798319,39.911064425770306,830,,7.8,7.39
1919,CM12 0YQ,6303228,6279672,Basildon_001D,0.9224683544303798,0.4935400516795866,0.686046511627907,52.0,0.31645569620253167,0.9725201072386059,0.32532051282051283,0.16455696202531644,0.7015113350125944,0.35027799841143764,0.48643410852713176,0.38824289405684753,0.9302325581395349,0.9347545219638242,41.405684754521964,1150,,7.84,7.44
1920,CM12 0XH,6303223,6279673,Basildon_002A,0.48119122257053293,0.4720496894409938,0.6038647342995169,8.2,0.14106583072100312,0.9791816223977028,0.4594112399643176,0.13322884012539185,0.7116279069767442,0.20362381363244175,0.4313319530710835,0.3202208419599724,0.9185645272601795,0.9371980676328503,40.13733609385783,830,,7.57,7.16
1921,CM12 0YS,6303230,6279673,Basildon_002E,0.8414442700156985,0.4810924369747899,0.6589635854341737,29.9,0.40816326530612246,0.978909090909091,0.363013698630137,0.13500784929356358,0.7567221510883483,0.3407534246575342,0.5595238095238095,0.31512605042016806,0.930672268907563,0.9348739495798319,39.911064425770306,830,,7.8,7.39
1922,CM12 0UW,6303230,6279673,Basildon_002E,0.8414442700156985,0.4810924369747899,0.6589635854341737,29.9,0.40816326530612246,0.978909090909091,0.363013698630137,0.13500784929356358,0.7567221510883483,0.3407534246575342,0.5595238095238095,0.31512605042016806,0.930672268907563,0.9348739495798319,39.911064425770306,830,,7.8,7.39
1923,CM12 0YY,6303230,6279673,Basildon_002E,0.8414442700156985,0.4810924369747899,0.6589635854341737,29.9,0.40816326530612246,0.978909090909091,0.363013698630137,0.13500784929356358,0.7567221510883483,0.3407534246575342,0.5595238095238095,0.31512605042016806,0.930672268907563,0.9348739495798319,39.911064425770306,830,,7.8,7.39
1924,CM12 9XH,6303231,6279675,Basildon_004B,0.9333333333333333,0.4967628016480283,0.6774573278399059,9.3,0.4474074074074074,0.9848116646415553,0.25401459854014596,0.1688888888888889,0.6586345381526104,0.3467153284671533,0.5320776927604474,0.3437316068275456,0.9323131253678635,0.9399646851088875,43.43437316068275,780,,7.97,7.63
1925,CM12 0XZ,6303230,6279673,Basildon_002E,0.8414442700156985,0.4810924369747899,0.6589635854341737,29.9,0.40816326530612246,0.978909090909091,0.363013698630137,0.13500784929356358,0.7567221510883483,0.3407534246575342,0.5595238095238095,0.31512605042016806,0.930672268907563,0.9348739495798319,39.911064425770306,830,,7.8,7.39
1926,CM12 9NP,6303234,6279675,Basildon_004D,0.9523026315789473,0.48464163822525597,0.6969283276450512,21.5,0.29605263157894735,0.9866760168302945,0.3184818481848185,0.15789473684210525,0.6897058823529412,0.2615511551155115,0.4750853242320819,0.35221843003412967,0.9535836177474403,0.9542662116040955,44.82798634812287,780,,7.92,7.53
1927,CM12 9NL,6303233,6279675,Basildon_004C,0.8686708860759493,0.4776228906823184,0.698459280997799,7.2,0.30854430379746833,0.9812171299774606,0.38448422847399827,0.12974683544303797,0.7244732576985413,0.2864450127877238,0.45194424064563465,0.3448275862068966,0.9332355099046221,0.9449743213499633,47.58033749082905,780,,7.87,7.48
1928,CM12 9NU,6303233,6279675,Basildon_004C,0.8686708860759493,0.4776228906823184,0.698459280997799,7.2,0.30854430379746833,0.9812171299774606,0.38448422847399827,0.12974683544303797,0.7244732576985413,0.2864450127877238,0.45194424064563465,0.3448275862068966,0.9332355099046221,0.9449743213499633,47.58033749082905,780,,7.87,7.48
1929,CM12 9QF,6303233,6279675,Basildon_004C,0.8686708860759493,0.4776228906823184,0.698459280997799,7.2,0.30854430379746833,0.9812171299774606,0.38448422847399827,0.12974683544303797,0.7244732576985413,0.2864450127877238,0.45194424064563465,0.3448275862068966,0.9332355099046221,0.9449743213499633,47.58033749082905,780,,7.87,7.48
1930,CM11 2DR,6303221,6279674,Basildon_003D,0.9131736526946108,0.5097690941385435,0.6335109532267614,27.7,0.3188622754491018,0.982262996941896,0.3269934162399415,0.17664670658682635,0.7104677060133631,0.28602779809802487,0.5334517465956187,0.3410301953818828,0.9348727057430433,0.9449378330373002,40.329780935464775,800,,7.87,7.47
1931,CM11 2EE,6303221,6279674,Basildon_003D,0.9131736526946108,0.5097690941385435,0.6335109532267614,27.7,0.3188622754491018,0.982262996941896,0.3269934162399415,0.17664670658682635,0.7104677060133631,0.28602779809802487,0.5334517465956187,0.3410301953818828,0.9348727057430433,0.9449378330373002,40.329780935464775,800,,7.87,7.47
1932,CM12 0QF,6303228,6279672,Basildon_001D,0.9224683544303798,0.4935400516795866,0.686046511627907,52.0,0.31645569620253167,0.9725201072386059,0.32532051282051283,0.16455696202531644,0.7015113350125944,0.35027799841143764,0.48643410852713176,0.38824289405684753,0.9302325581395349,0.9347545219638242,41.405684754521964,1150,,7.84,7.44
1933,CM12 9PT,6303234,6279675,Basildon_004D,0.9523026315789473,0.48464163822525597,0.6969283276450512,21.5,0.29605263157894735,0.9866760168302945,0.3184818481848185,0.15789473684210525,0.6897058823529412,0.2615511551155115,0.4750853242320819,0.35221843003412967,0.9535836177474403,0.9542662116040955,44.82798634812287,780,,7.92,7.53
1934,CM11 1DZ,6303216,6279672,Basildon_001B,0.9307692307692308,0.4960346070656092,0.6856524873828407,33.7,0.49230769230769234,0.977037037037037,0.3045822102425876,0.22115384615384615,0.6894586894586895,0.33153638814016173,0.5392934390771449,0.3410237923576063,0.9257390050468637,0.9401586157173756,40.70656092285508,1150,,7.93,7.55
1935,CM11 1ED,6303216,6279672,Basildon_001B,0.9307692307692308,0.4960346070656092,0.6856524873828407,33.7,0.49230769230769234,0.977037037037037,0.3045822102425876,0.22115384615384615,0.6894586894586895,0.33153638814016173,0.5392934390771449,0.3410237923576063,0.9257390050468637,0.9401586157173756,40.70656092285508,1150,,7.93,7.55
1936,CM11 2NS,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1937,CM12 9PL,6303234,6279675,Basildon_004D,0.9523026315789473,0.48464163822525597,0.6969283276450512,21.5,0.29605263157894735,0.9866760168302945,0.3184818481848185,0.15789473684210525,0.6897058823529412,0.2615511551155115,0.4750853242320819,0.35221843003412967,0.9535836177474403,0.9542662116040955,44.82798634812287,780,,7.92,7.53
1938,CM12 9PW,6303234,6279675,Basildon_004D,0.9523026315789473,0.48464163822525597,0.6969283276450512,21.5,0.29605263157894735,0.9866760168302945,0.3184818481848185,0.15789473684210525,0.6897058823529412,0.2615511551155115,0.4750853242320819,0.35221843003412967,0.9535836177474403,0.9542662116040955,44.82798634812287,780,,7.92,7.53
1939,CM12 9PJ,6303234,6279675,Basildon_004D,0.9523026315789473,0.48464163822525597,0.6969283276450512,21.5,0.29605263157894735,0.9866760168302945,0.3184818481848185,0.15789473684210525,0.6897058823529412,0.2615511551155115,0.4750853242320819,0.35221843003412967,0.9535836177474403,0.9542662116040955,44.82798634812287,780,,7.92,7.53
1940,CM12 9PN,6303234,6279675,Basildon_004D,0.9523026315789473,0.48464163822525597,0.6969283276450512,21.5,0.29605263157894735,0.9866760168302945,0.3184818481848185,0.15789473684210525,0.6897058823529412,0.2615511551155115,0.4750853242320819,0.35221843003412967,0.9535836177474403,0.9542662116040955,44.82798634812287,780,,7.92,7.53
1941,CM11 2PA,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1942,CM12 0HG,6303224,6279673,Basildon_002B,0.8926380368098159,0.4783491204330176,0.6867388362652233,38.8,0.18251533742331288,0.9901754385964913,0.3639344262295082,0.15184049079754602,0.7456258411843876,0.2771958098307816,0.4803788903924222,0.3531799729364005,0.9343707713125846,0.9431664411366711,44.205683355886336,830,,7.86,7.43
1943,CM12 0TY,6303226,6279673,Basildon_002C,0.8274193548387097,0.4975575715282624,0.6245638520586183,69.6,0.2645161290322581,0.9761215629522432,0.39183318853171156,0.1693548387096774,0.7241830065359477,0.315377932232841,0.5394277739009072,0.35659455687369157,0.9211444521981856,0.9288206559665039,38.426378227494766,830,,7.79,7.38
1944,CM12 9NS,6303233,6279675,Basildon_004C,0.8686708860759493,0.4776228906823184,0.698459280997799,7.2,0.30854430379746833,0.9812171299774606,0.38448422847399827,0.12974683544303797,0.7244732576985413,0.2864450127877238,0.45194424064563465,0.3448275862068966,0.9332355099046221,0.9449743213499633,47.58033749082905,780,,7.87,7.48
1945,CM11 2JW,6303219,6279674,Basildon_003C,0.68,0.46408137317228226,0.5734265734265734,13.7,0.15076923076923077,0.9577278731836195,0.42186234817813767,0.16307692307692306,0.7193211488250653,0.23076923076923078,0.47870311506675145,0.3521932612841704,0.8995549904640814,0.9167196439923713,38.58423394787031,800,,7.65,7.23
1946,CM12 0SW,6303223,6279673,Basildon_002A,0.48119122257053293,0.4720496894409938,0.6038647342995169,8.2,0.14106583072100312,0.9791816223977028,0.4594112399643176,0.13322884012539185,0.7116279069767442,0.20362381363244175,0.4313319530710835,0.3202208419599724,0.9185645272601795,0.9371980676328503,40.13733609385783,830,,7.57,7.16
1947,CM12 0TA,6303223,6279673,Basildon_002A,0.48119122257053293,0.4720496894409938,0.6038647342995169,8.2,0.14106583072100312,0.9791816223977028,0.4594112399643176,0.13322884012539185,0.7116279069767442,0.20362381363244175,0.4313319530710835,0.3202208419599724,0.9185645272601795,0.9371980676328503,40.13733609385783,830,,7.57,7.16
1948,CM11 2TQ,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1949,CM11 2TE,6303237,6279680,Basildon_009C,0.8364779874213837,0.48627450980392156,0.6542483660130719,35.6,0.1871069182389937,0.9871273712737128,0.3498799039231385,0.13836477987421383,0.7506142506142506,0.24979983987189752,0.48169934640522877,0.361437908496732,0.9392156862745098,0.9535947712418301,40.5640522875817,770,,7.77,7.35
1950,CM11 2TG,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1951,CM11 2BE,6303218,6279674,Basildon_003B,0.6454891994917408,0.49017199017199015,0.6603194103194103,47.0,0.14866581956797967,0.9724888035828535,0.42421991084695393,0.1397712833545108,0.765661252900232,0.3313521545319465,0.5233415233415234,0.3531941031941032,0.8943488943488943,0.9103194103194103,40.85503685503686,800,,7.7,7.32
1952,CM11 2JL,6303219,6279674,Basildon_003C,0.68,0.46408137317228226,0.5734265734265734,13.7,0.15076923076923077,0.9577278731836195,0.42186234817813767,0.16307692307692306,0.7193211488250653,0.23076923076923078,0.47870311506675145,0.3521932612841704,0.8995549904640814,0.9167196439923713,38.58423394787031,800,,7.65,7.23
1953,CM12 9QU,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1954,CM12 9NB,6303233,6279675,Basildon_004C,0.8686708860759493,0.4776228906823184,0.698459280997799,7.2,0.30854430379746833,0.9812171299774606,0.38448422847399827,0.12974683544303797,0.7244732576985413,0.2864450127877238,0.45194424064563465,0.3448275862068966,0.9332355099046221,0.9449743213499633,47.58033749082905,780,,7.87,7.48
1955,CM11 1DU,6303216,6279672,Basildon_001B,0.9307692307692308,0.4960346070656092,0.6856524873828407,33.7,0.49230769230769234,0.977037037037037,0.3045822102425876,0.22115384615384615,0.6894586894586895,0.33153638814016173,0.5392934390771449,0.3410237923576063,0.9257390050468637,0.9401586157173756,40.70656092285508,1150,,7.93,7.55
1956,CM11 1EA,6303216,6279672,Basildon_001B,0.9307692307692308,0.4960346070656092,0.6856524873828407,33.7,0.49230769230769234,0.977037037037037,0.3045822102425876,0.22115384615384615,0.6894586894586895,0.33153638814016173,0.5392934390771449,0.3410237923576063,0.9257390050468637,0.9401586157173756,40.70656092285508,1150,,7.93,7.55
1957,CM11 1EB,6303216,6279672,Basildon_001B,0.9307692307692308,0.4960346070656092,0.6856524873828407,33.7,0.49230769230769234,0.977037037037037,0.3045822102425876,0.22115384615384615,0.6894586894586895,0.33153638814016173,0.5392934390771449,0.3410237923576063,0.9257390050468637,0.9401586157173756,40.70656092285508,1150,,7.93,7.55
1958,CM11 2LY,6303220,6279672,Basildon_001C,0.9398340248962656,0.49959250203748984,0.6340668296658517,15.3,0.4896265560165975,0.9815590947191953,0.3108910891089109,0.1970954356846473,0.7131782945736435,0.31683168316831684,0.5395273023634882,0.3480032599837001,0.9396903015484923,0.9502852485737572,40.74083129584352,1150,,7.86,7.46
1959,CM12 0QW,6303229,6279672,Basildon_001E,0.9353233830845771,0.4927536231884058,0.6641461877756774,37.3,0.439469320066335,0.9844760672703752,0.28063241106719367,0.16086235489220563,0.6983930778739185,0.3486166007905138,0.5658475110270952,0.31758034026465026,0.9458097038437303,0.9420289855072463,40.412098298676746,1150,,7.9,7.51
1960,CM11 2RB,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1961,CM11 2RG,6303237,6279680,Basildon_009C,0.8364779874213837,0.48627450980392156,0.6542483660130719,35.6,0.1871069182389937,0.9871273712737128,0.3498799039231385,0.13836477987421383,0.7506142506142506,0.24979983987189752,0.48169934640522877,0.361437908496732,0.9392156862745098,0.9535947712418301,40.5640522875817,770,,7.77,7.35
1962,CM11 2RQ,6303237,6279680,Basildon_009C,0.8364779874213837,0.48627450980392156,0.6542483660130719,35.6,0.1871069182389937,0.9871273712737128,0.3498799039231385,0.13836477987421383,0.7506142506142506,0.24979983987189752,0.48169934640522877,0.361437908496732,0.9392156862745098,0.9535947712418301,40.5640522875817,770,,7.77,7.35
1963,CM11 2RL,6303237,6279680,Basildon_009C,0.8364779874213837,0.48627450980392156,0.6542483660130719,35.6,0.1871069182389937,0.9871273712737128,0.3498799039231385,0.13836477987421383,0.7506142506142506,0.24979983987189752,0.48169934640522877,0.361437908496732,0.9392156862745098,0.9535947712418301,40.5640522875817,770,,7.77,7.35
1964,CM11 2RR,6303235,6279680,Basildon_009B,0.9235772357723577,0.48055372445616346,0.6967699406723797,3.5,0.27154471544715447,0.9925119128658951,0.3434747798238591,0.14634146341463414,0.6883852691218131,0.20256204963971178,0.48253131179960446,0.34673698088332233,0.9571522742254449,0.966381015161503,43.299934080421885,770,,7.88,7.47
1965,CM11 2SA,6303235,6279680,Basildon_009B,0.9235772357723577,0.48055372445616346,0.6967699406723797,3.5,0.27154471544715447,0.9925119128658951,0.3434747798238591,0.14634146341463414,0.6883852691218131,0.20256204963971178,0.48253131179960446,0.34673698088332233,0.9571522742254449,0.966381015161503,43.299934080421885,770,,7.88,7.47
1966,CM11 2RF,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1967,CM11 2EZ,6303221,6279674,Basildon_003D,0.9131736526946108,0.5097690941385435,0.6335109532267614,27.7,0.3188622754491018,0.982262996941896,0.3269934162399415,0.17664670658682635,0.7104677060133631,0.28602779809802487,0.5334517465956187,0.3410301953818828,0.9348727057430433,0.9449378330373002,40.329780935464775,800,,7.87,7.47
1968,CM11 2EX,6303221,6279674,Basildon_003D,0.9131736526946108,0.5097690941385435,0.6335109532267614,27.7,0.3188622754491018,0.982262996941896,0.3269934162399415,0.17664670658682635,0.7104677060133631,0.28602779809802487,0.5334517465956187,0.3410301953818828,0.9348727057430433,0.9449378330373002,40.329780935464775,800,,7.87,7.47
1969,CM11 2HZ,6303221,6279674,Basildon_003D,0.9131736526946108,0.5097690941385435,0.6335109532267614,27.7,0.3188622754491018,0.982262996941896,0.3269934162399415,0.17664670658682635,0.7104677060133631,0.28602779809802487,0.5334517465956187,0.3410301953818828,0.9348727057430433,0.9449378330373002,40.329780935464775,800,,7.87,7.47
1970,CM11 2HT,6303221,6279674,Basildon_003D,0.9131736526946108,0.5097690941385435,0.6335109532267614,27.7,0.3188622754491018,0.982262996941896,0.3269934162399415,0.17664670658682635,0.7104677060133631,0.28602779809802487,0.5334517465956187,0.3410301953818828,0.9348727057430433,0.9449378330373002,40.329780935464775,800,,7.87,7.47
1971,CM11 2NY,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1972,CM11 2JF,6303219,6279674,Basildon_003C,0.68,0.46408137317228226,0.5734265734265734,13.7,0.15076923076923077,0.9577278731836195,0.42186234817813767,0.16307692307692306,0.7193211488250653,0.23076923076923078,0.47870311506675145,0.3521932612841704,0.8995549904640814,0.9167196439923713,38.58423394787031,800,,7.65,7.23
1973,CM11 2JP,6303219,6279674,Basildon_003C,0.68,0.46408137317228226,0.5734265734265734,13.7,0.15076923076923077,0.9577278731836195,0.42186234817813767,0.16307692307692306,0.7193211488250653,0.23076923076923078,0.47870311506675145,0.3521932612841704,0.8995549904640814,0.9167196439923713,38.58423394787031,800,,7.65,7.23
1974,CM12 9QB,6303234,6279675,Basildon_004D,0.9523026315789473,0.48464163822525597,0.6969283276450512,21.5,0.29605263157894735,0.9866760168302945,0.3184818481848185,0.15789473684210525,0.6897058823529412,0.2615511551155115,0.4750853242320819,0.35221843003412967,0.9535836177474403,0.9542662116040955,44.82798634812287,780,,7.92,7.53
1975,CM12 9PQ,6303234,6279675,Basildon_004D,0.9523026315789473,0.48464163822525597,0.6969283276450512,21.5,0.29605263157894735,0.9866760168302945,0.3184818481848185,0.15789473684210525,0.6897058823529412,0.2615511551155115,0.4750853242320819,0.35221843003412967,0.9535836177474403,0.9542662116040955,44.82798634812287,780,,7.92,7.53
1976,CM12 9HD,6303231,6279675,Basildon_004B,0.9333333333333333,0.4967628016480283,0.6774573278399059,9.3,0.4474074074074074,0.9848116646415553,0.25401459854014596,0.1688888888888889,0.6586345381526104,0.3467153284671533,0.5320776927604474,0.3437316068275456,0.9323131253678635,0.9399646851088875,43.43437316068275,780,,7.97,7.63
1977,CM12 0UF,6303230,6279673,Basildon_002E,0.8414442700156985,0.4810924369747899,0.6589635854341737,29.9,0.40816326530612246,0.978909090909091,0.363013698630137,0.13500784929356358,0.7567221510883483,0.3407534246575342,0.5595238095238095,0.31512605042016806,0.930672268907563,0.9348739495798319,39.911064425770306,830,,7.8,7.39
1978,CM12 0QJ,6303223,6279673,Basildon_002A,0.48119122257053293,0.4720496894409938,0.6038647342995169,8.2,0.14106583072100312,0.9791816223977028,0.4594112399643176,0.13322884012539185,0.7116279069767442,0.20362381363244175,0.4313319530710835,0.3202208419599724,0.9185645272601795,0.9371980676328503,40.13733609385783,830,,7.57,7.16
1979,CM11 2DB,6303222,6279675,Basildon_004A,0.8672985781990521,0.4854771784232365,0.6977869986168741,29.1,0.30173775671406006,0.9813753581661891,0.2961082910321489,0.1358609794628752,0.7165605095541401,0.34654300168634067,0.4972337482710927,0.3354080221300138,0.9280774550484094,0.9287690179806363,44.87275242047026,780,,7.87,7.49
1980,CM12 0YL,6303230,6279673,Basildon_002E,0.8414442700156985,0.4810924369747899,0.6589635854341737,29.9,0.40816326530612246,0.978909090909091,0.363013698630137,0.13500784929356358,0.7567221510883483,0.3407534246575342,0.5595238095238095,0.31512605042016806,0.930672268907563,0.9348739495798319,39.911064425770306,830,,7.8,7.39
1981,CM12 0SZ,6303223,6279673,Basildon_002A,0.48119122257053293,0.4720496894409938,0.6038647342995169,8.2,0.14106583072100312,0.9791816223977028,0.4594112399643176,0.13322884012539185,0.7116279069767442,0.20362381363244175,0.4313319530710835,0.3202208419599724,0.9185645272601795,0.9371980676328503,40.13733609385783,830,,7.57,7.16
1982,CM12 9LB,6303233,6279675,Basildon_004C,0.8686708860759493,0.4776228906823184,0.698459280997799,7.2,0.30854430379746833,0.9812171299774606,0.38448422847399827,0.12974683544303797,0.7244732576985413,0.2864450127877238,0.45194424064563465,0.3448275862068966,0.9332355099046221,0.9449743213499633,47.58033749082905,780,,7.87,7.48
1983,CM11 2TN,6303237,6279680,Basildon_009C,0.8364779874213837,0.48627450980392156,0.6542483660130719,35.6,0.1871069182389937,0.9871273712737128,0.3498799039231385,0.13836477987421383,0.7506142506142506,0.24979983987189752,0.48169934640522877,0.361437908496732,0.9392156862745098,0.9535947712418301,40.5640522875817,770,,7.77,7.35
1984,CM11 2PN,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
1985,CM12 0AT,6303225,6279674,Basildon_003E,0.8006088280060882,0.49460188933873145,0.6950067476383266,25.6,0.3181126331811263,0.9771151178918169,0.34201954397394135,0.1324200913242009,0.7096774193548387,0.34364820846905536,0.47300944669365724,0.3690958164642375,0.9197031039136302,0.9278002699055331,45.19298245614035,800,,7.89,7.54
1986,CM12 0JZ,6303226,6279673,Basildon_002C,0.8274193548387097,0.4975575715282624,0.6245638520586183,69.6,0.2645161290322581,0.9761215629522432,0.39183318853171156,0.1693548387096774,0.7241830065359477,0.315377932232841,0.5394277739009072,0.35659455687369157,0.9211444521981856,0.9288206559665039,38.426378227494766,830,,7.79,7.38
1987,CM12 0JY,6303226,6279673,Basildon_002C,0.8274193548387097,0.4975575715282624,0.6245638520586183,69.6,0.2645161290322581,0.9761215629522432,0.39183318853171156,0.1693548387096774,0.7241830065359477,0.315377932232841,0.5394277739009072,0.35659455687369157,0.9211444521981856,0.9288206559665039,38.426378227494766,830,,7.79,7.38
1988,CM12 0HJ,6303224,6279673,Basildon_002B,0.8926380368098159,0.4783491204330176,0.6867388362652233,38.8,0.18251533742331288,0.9901754385964913,0.3639344262295082,0.15184049079754602,0.7456258411843876,0.2771958098307816,0.4803788903924222,0.3531799729364005,0.9343707713125846,0.9431664411366711,44.205683355886336,830,,7.86,7.43
1989,CM11 2LU,6303220,6279672,Basildon_001C,0.9398340248962656,0.49959250203748984,0.6340668296658517,15.3,0.4896265560165975,0.9815590947191953,0.3108910891089109,0.1970954356846473,0.7131782945736435,0.31683168316831684,0.5395273023634882,0.3480032599837001,0.9396903015484923,0.9502852485737572,40.74083129584352,1150,,7.86,7.46
1990,CM11 2RS,6303237,6279680,Basildon_009C,0.8364779874213837,0.48627450980392156,0.6542483660130719,35.6,0.1871069182389937,0.9871273712737128,0.3498799039231385,0.13836477987421383,0.7506142506142506,0.24979983987189752,0.48169934640522877,0.361437908496732,0.9392156862745098,0.9535947712418301,40.5640522875817,770,,7.77,7.35
1991,CM11 1BJ,6303217,6279674,Basildon_003A,0.946360153256705,0.49757449757449757,0.7214137214137214,24.9,0.4444444444444444,0.9892318736539842,0.23842794759825328,0.15708812260536398,0.7057926829268293,0.37292576419213974,0.5606375606375607,0.32224532224532226,0.9362439362439362,0.9473319473319474,41.52945252945253,800,,8.01,7.67
1992,CM11 2BJ,6303218,6279674,Basildon_003B,0.6454891994917408,0.49017199017199015,0.6603194103194103,47.0,0.14866581956797967,0.9724888035828535,0.42421991084695393,0.1397712833545108,0.765661252900232,0.3313521545319465,0.5233415233415234,0.3531941031941032,0.8943488943488943,0.9103194103194103,40.85503685503686,800,,7.7,7.32
1993,CM11 2NF,6303220,6279672,Basildon_001C,0.9398340248962656,0.49959250203748984,0.6340668296658517,15.3,0.4896265560165975,0.9815590947191953,0.3108910891089109,0.1970954356846473,0.7131782945736435,0.31683168316831684,0.5395273023634882,0.3480032599837001,0.9396903015484923,0.9502852485737572,40.74083129584352,1150,,7.86,7.46
1994,CM12 9RJ,6303236,6279675,Basildon_004E,0.6853503184713375,0.4619257394587791,0.5802391441157961,37.0,0.08535031847133757,0.9851036269430051,0.484304932735426,0.14394904458598726,0.703751617076326,0.22122571001494767,0.4594084329767149,0.3184392699811202,0.9389553178099433,0.9446192573945877,43.54688483322845,780,,7.55,7.17
